Id;Name;Area;Region;Continent;Climate;Terrain;SizeModifier;AirCapacity;Infrastructure;City;Beaches;Port Allowed;Port Seazone;IC;Manpower;Oil;Metal;Energy;Rare Materials;City XPos;City YPos;Army XPos;Army YPos;Port XPos;Port YPos;Beach XPos;Beach YPos;Beach Icon;Fort XPos;Fort YPos;AA XPos;AA YPos;Counter x;Counter Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Fill coord X;Fill coord Y;;;;;;;;;
2425;PROV2425;Marshalls Sea;Central Pacific Ocean;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;29382;6529;29382;6529;29382;6529;29341;5106;0;0;0;0;0;29382;6529;;;;;;;;;;;29382;6529;-1;-1;;;;;;;
2426;PROV2426;Mid-Pacific Mountains;Central Pacific Ocean;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;28030;6215;28030;6215;28030;6215;27835;4571;0;0;0;0;0;28030;6215;;;;;;;;;;;28030;6215;-1;-1;;;;;;;
2427;PROV2427;East Mariana Basin;Central Pacific Ocean;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;28210;7463;28210;7463;28210;7463;28474;6093;0;0;0;0;0;28210;7463;;;;;;;;;;;28210;7463;-1;-1;;;;;;;
2428;PROV2428;East Mariana Basin;Central Pacific Ocean;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;29036;7348;29036;7348;29036;7348;27869;5968;0;0;0;0;0;29036;7348;;;;;;;;;;;29036;7348;-1;-1;;;;;;;
2429;PROV2429;Marshalls Sea;Central Pacific Ocean;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;28842;6789;28842;6849;28842;6849;28842;6789;0;0;0;0;0;28797;6849;;;;;;;;;;;28842;6849;-1;-1;;;;;;;
2430;PROV2430;Costa del Sol;Western Mediterranean;;Mediterranean;Ocean;;;100;;0;0;0;0;0;0;0;0;0;13774;4083;13774;4083;13774;4083;13869;4098;0;0;0;0;0;13774;4083;;;;;;;;;;;13774;4083;-1;-1;;;;;;;
2431;PROV2431;Mid-Pacific Mountains;Central Pacific Ocean;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;162;6508;162;6508;162;6508;162;6508;3;0;0;0;0;162;6508;;;;;;;;;;;162;6508;-1;-1;;;;;;;
2432;PROV2432;Carolines;Central Pacific Ocean;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;29245;8275;29245;8275;29245;8275;28911;6834;0;0;0;0;0;29245;8275;;;;;;;;;;;29245;8275;-1;-1;;;;;;;
2433;PROV2433;Carolines;Central Pacific Ocean;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;28760;7857;28760;7857;28760;7857;29223;6177;5;0;0;0;0;28760;7857;;;;;;;;;;;28760;7857;-1;-1;;;;;;;
2434;PROV2434;Gilberts;South Pacific Ocean;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;29586;8819;29586;8819;29586;8819;29270;7012;0;0;0;0;0;29586;8819;;;;;;;;;;;29586;8819;-1;-1;;;;;;;
2435;PROV2435;Carolines;Central Pacific Ocean;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;29604;7401;29604;7401;29604;7401;29513;5704;0;0;0;0;0;29604;7401;;;;;;;;;;;29604;7401;-1;-1;;;;;;;
2436;PROV2436;Carolines;Central Pacific Ocean;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;29569;7945;29569;7945;29569;7945;29512;7976;0;0;0;0;0;29569;7945;;;;;;;;;;;29569;7945;-1;-1;;;;;;;
2437;PROV2437;Gilberts;South Pacific Ocean;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;136;8108;136;8108;136;8108;30069;8221;0;0;0;0;0;136;8108;;;;;;;;;;;136;8108;-1;-1;;;;;;;
2438;PROV2438;East Coral Sea;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;28954;9176;28954;9176;28954;9176;29520;8891;3;0;0;0;0;28954;9176;;;;;;;;;;;28954;9176;-1;-1;;;;;;;
2439;PROV2439;East Coral Sea;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;28459;8111;28459;8111;28459;8111;29517;8416;0;0;0;0;0;28459;8111;;;;;;;;;;;28459;8111;-1;-1;;;;;;;
2440;PROV2440;East Coral Sea;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;28072;7822;28072;7822;28072;7822;28072;7822;0;0;0;0;0;28072;7822;;;;;;;;;;;28072;7822;-1;-1;;;;;;;
2441;PROV2441;East Coral Sea;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;29165;8872;29165;8872;29165;8872;28930;542;0;0;0;0;0;29165;8872;;;;;;;;;;;29165;8872;-1;-1;;;;;;;
2442;PROV2442;East Coral Sea;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;28726;8466;28726;8466;28726;8466;28822;8513;0;0;0;0;0;28726;8466;;;;;;;;;;;28726;8466;-1;-1;;;;;;;
2443;PROV2443;East Coral Sea;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;28518;8800;28518;8800;28518;8800;28765;8669;0;0;0;0;0;28518;8800;;;;;;;;;;;28518;8800;-1;-1;;;;;;;
2444;PROV2444;West Coral Sea;Coral Sea;;Subtropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27646;9480;27646;9480;27646;9480;27594;9475;0;0;0;0;0;27646;9480;;;;;;;;;;;27646;9480;-1;-1;;;;;;;
2445;PROV2445;West Coral Sea;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;28013;9023;28013;9023;28013;9023;28043;8909;0;0;0;0;0;28013;9023;;;;;;;;;;;28013;9023;-1;-1;;;;;;;
2446;PROV2446;West Coral Sea;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27703;8790;27703;8790;27703;8790;28043;8383;0;0;0;0;0;27703;8790;;;;;;;;;;;27703;8790;-1;-1;;;;;;;
2447;PROV2447;West Coral Sea;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27400;8308;27400;8308;27400;8308;27465;8322;0;0;0;0;0;27400;8308;;;;;;;;;;;27400;8308;-1;-1;;;;;;;
2448;PROV2448;West Coral Sea;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27111;8682;27111;8682;27111;8682;27139;8667;0;0;0;0;0;27111;8682;;;;;;;;;;;27111;8682;-1;-1;;;;;;;
2449;PROV2449;West Coral Sea;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26392;8694;26392;8694;26392;8694;26471;8815;0;0;0;0;0;26392;8694;;;;;;;;;;;26392;8694;-1;-1;;;;;;;
2450;PROV2450;West Coral Sea;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26609;8115;26609;8115;26609;8115;26985;8067;0;0;0;0;0;26609;8115;;;;;;;;;;;26609;8115;-1;-1;;;;;;;
2451;PROV2451;West Coral Sea;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27500;9002;27500;9002;27500;9002;27500;9002;0;0;0;0;0;27500;9002;;;;;;;;;;;27500;9002;-1;-1;;;;;;;
2452;PROV2452;West Coral Sea;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27220;8379;27220;8379;27220;8379;27220;8379;0;0;0;0;0;27220;8379;;;;;;;;;;;27220;8379;-1;-1;;;;;;;
2453;PROV2453;Red Sea;Arabian Sea;;Subtropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;17639;4711;17639;4711;17639;4711;17532;4719;0;0;0;0;0;17639;4711;;;;;;;;;;;17639;4711;-1;-1;;;;;;;
2454;PROV2454;West Coral Sea;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26565;8563;26565;8563;26565;8563;26565;8563;0;0;0;0;0;26565;8563;;;;;;;;;;;26565;8563;-1;-1;;;;;;;
2455;PROV2455;Western Solomons;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27636;7949;27636;7949;27636;7949;27636;7949;0;0;0;0;0;27636;7949;;;;;;;;;;;27636;7949;-1;-1;;;;;;;
2456;PROV2456;Eastern Solomons;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;28196;8231;28196;8231;28196;8231;28873;8033;0;0;0;0;0;28196;8231;;;;;;;;;;;28196;8231;-1;-1;;;;;;;
2457;PROV2457;Eastern Solomons;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;28087;8539;28087;8539;28087;8539;28180;8544;0;0;0;0;0;28087;8539;;;;;;;;;;;28087;8539;-1;-1;;;;;;;
2458;PROV2458;Western Solomons;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27533;7620;27533;7620;27533;7620;28507;7568;0;0;0;0;0;27533;7620;;;;;;;;;;;27533;7620;-1;-1;;;;;;;
2459;PROV2459;Coast of New Guinea;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27336;8021;27336;8021;27336;8021;27290;7985;0;0;0;0;0;27336;8021;;;;;;;;;;;27336;8021;-1;-1;;;;;;;
2460;PROV2460;Western Solomons;Coral Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27733;8290;27733;8290;27733;8290;27705;8332;0;0;0;0;0;27733;8290;;;;;;;;;;;27733;8290;-1;-1;;;;;;;
2461;PROV2461;Coast of New Guinea;Bismarck Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26333;7344;26333;7344;26333;7344;26202;7363;0;0;0;0;0;26333;7344;;;;;;;;;;;26333;7344;-1;-1;;;;;;;
2462;PROV2462;Coast of New Guinea;Bismarck Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26784;7527;26784;7527;26784;7527;26783;7519;3;0;0;0;0;26784;7527;;;;;;;;;;;26784;7527;-1;-1;;;;;;;
2463;PROV2463;Lake;Lake;;Mediterranean;Ocean;;;100;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;;;;;;;;;;;0;0;-1;-1;;;;;;;
2464;PROV2464;Lake;Lake;;Mediterranean;Ocean;;;100;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;-1;-1;;;;;;;
2465;PROV2465;Coast of New Guinea;Bismarck Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26378;7183;26378;7183;26378;7183;26373;7231;3;0;0;0;0;26378;7183;;;;;;;;;;;26378;7183;-1;-1;;;;;;;
2466;PROV2466;Coast of New Guinea;Bismarck Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26982;7476;26982;7476;26982;7476;27066;7548;3;0;0;0;0;26982;7476;;;;;;;;;;;26982;7476;-1;-1;;;;;;;
2467;PROV2467;South Bismarck Sea;Bismarck Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27234;7278;27234;7278;27234;7278;28216;7201;5;0;0;0;0;27234;7278;;;;;;;;;;;27234;7278;-1;-1;;;;;;;
2468;PROV2468;South Bismarck Sea;Bismarck Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26748;7087;26748;7087;26748;7087;26748;7087;5;0;0;0;0;26748;7087;;;;;;;;;;;26748;7087;-1;-1;;;;;;;
2469;PROV2469;South Bismarck Sea;Bismarck Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27706;7443;27706;7443;27706;7443;28810;7240;0;0;0;0;0;27706;7443;;;;;;;;;;;27706;7443;-1;-1;;;;;;;
2470;PROV2470;North Bismarck Sea;Bismarck Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27095;6845;27095;6845;27095;6845;27357;6635;4;0;0;0;0;27095;6845;;;;;;;;;;;27095;6845;-1;-1;;;;;;;
2471;PROV2471;North Bismarck Sea;Bismarck Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;28217;6897;28217;6897;28217;6897;28349;6804;0;0;0;0;0;28217;6897;;;;;;;;;;;28217;6897;-1;-1;;;;;;;
2472;PROV2472;North Bismarck Sea;Bismarck Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27543;6215;27543;6215;27543;6215;27787;6401;0;0;0;0;0;27543;6215;;;;;;;;;;;27543;6215;-1;-1;;;;;;;
2473;PROV2473;North Bismarck Sea;Bismarck Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27672;6978;27672;6978;27672;6978;27775;6734;0;0;0;0;0;27672;6978;;;;;;;;;;;27672;6978;-1;-1;;;;;;;
2474;PROV2474;Mariana Trench;Philippine Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26860;6405;26860;6405;26860;6405;27020;6021;0;0;0;0;0;26860;6405;;;;;;;;;;;26860;6405;-1;-1;;;;;;;
2475;PROV2475;Mariana Trench;Philippine Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27022;5972;27022;5972;27022;5972;27389;5597;0;0;0;0;0;27022;5972;;;;;;;;;;;27022;5972;-1;-1;;;;;;;
2476;PROV2476;Mariana Trench;Philippine Sea;;Subtropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26893;5061;26893;5061;26893;5061;27006;5096;0;0;0;0;0;26893;5061;;;;;;;;;;;26893;5061;-1;-1;;;;;;;
2477;PROV2477;Coast of Japan;Home Islands;;Subtropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26857;4309;26857;4309;26857;4309;26857;4309;0;0;0;0;0;26857;4309;;;;;;;;;;;26857;4309;-1;-1;;;;;;;
2478;PROV2478;Central Philippine Sea;Philippine Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26468;6595;26468;6595;26468;6595;27039;6501;0;0;0;0;0;26468;6595;;;;;;;;;;;26468;6595;-1;-1;;;;;;;
2479;PROV2479;Central Philippine Sea;Philippine Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26573;5660;26573;5660;26573;5660;26856;5585;0;0;0;0;0;26573;5660;;;;;;;;;;;26573;5660;-1;-1;;;;;;;
2480;PROV2480;Central Philippine Sea;Philippine Sea;;Subtropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26306;5046;26306;5046;26306;5046;26269;5103;0;0;0;0;0;26306;5046;;;;;;;;;;;26306;5046;-1;-1;;;;;;;
2481;PROV2481;Central Philippine Sea;Philippine Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26009;5410;26009;5410;26009;5410;26009;5410;0;0;0;0;0;26009;5410;;;;;;;;;;;26009;5410;-1;-1;;;;;;;
2482;PROV2482;Central Philippine Sea;Philippine Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26294;6085;26294;6085;26294;6085;26422;5947;0;0;0;0;0;26294;6085;;;;;;;;;;;26294;6085;-1;-1;;;;;;;
2483;PROV2483;Philipine Trench;Philippine Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26270;6865;26270;6865;26270;6865;26339;6802;0;0;0;0;0;26270;6865;;;;;;;;;;;26270;6865;-1;-1;;;;;;;
2484;PROV2484;Philipine Trench;Philippine Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;25746;6268;25746;6268;25746;6268;25701;6217;0;0;0;0;0;25746;6268;;;;;;;;;;;25746;6268;-1;-1;;;;;;;
2485;PROV2485;Luzon Strait;Philippine Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;24753;5597;24753;5597;24753;5597;24797;5581;0;0;0;0;0;24753;5597;;;;;;;;;;;24753;5597;-1;-1;;;;;;;
2486;PROV2486;Luzon Strait;Philippine Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;25088;5685;25088;5685;25088;5685;25088;5685;0;0;0;0;0;25088;5685;;;;;;;;;;;25088;5685;-1;-1;;;;;;;
2487;PROV2487;Philipine Trench;Philippine Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;25457;5529;25457;5529;25457;5529;25439;5625;0;0;0;0;0;25457;5529;;;;;;;;;;;25457;5529;-1;-1;;;;;;;
2488;PROV2488;Coast of Japan;Home Islands;;Subtropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26050;4558;26050;4558;26050;4558;26050;4558;0;0;0;0;0;26050;4558;;;;;;;;;;;26050;4558;-1;-1;;;;;;;
2489;PROV2489;Coast of Japan;Home Islands;;Subtropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26103;4309;26103;4309;26103;4309;26103;4309;0;0;0;0;0;26103;4309;;;;;;;;;;;26103;4309;-1;-1;;;;;;;
2490;PROV2490;Coast of Japan;Home Islands;;Subtropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;25583;5012;25583;5012;25583;5012;25763;4875;0;0;0;0;0;25583;5012;;;;;;;;;;;25583;5012;-1;-1;;;;;;;
2491;PROV2491;Coast of Japan;Home Islands;;Mediterranean;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26872;3514;26872;3514;26872;3514;26799;3479;0;0;0;0;0;26872;3514;;;;;;;;;;;26872;3514;-1;-1;;;;;;;
2492;PROV2492;Coast of Japan;Home Islands;;Mediterranean;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26498;4163;26498;4163;26498;4163;26708;4045;0;0;0;0;0;26498;4163;;;;;;;;;;;26498;4163;-1;-1;;;;;;;
2493;PROV2493;Sea of Japan;Home Islands;;Mediterranean;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26289;3312;26289;3312;26289;3312;26276;3334;0;0;0;0;0;26289;3312;;;;;;;;;;;26289;3312;-1;-1;;;;;;;
2494;PROV2494;Sea of Japan;Home Islands;;Mediterranean;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26505;3497;26505;3497;26505;3497;26327;3422;0;0;0;0;0;26505;3497;;;;;;;;;;;26505;3497;-1;-1;;;;;;;
2495;PROV2495;Sea of Japan;Home Islands;;Subtropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;25589;4149;25589;4149;25589;4149;25656;4117;0;0;0;0;0;25589;4149;;;;;;;;;;;25589;4149;-1;-1;;;;;;;
2496;PROV2496;Sea of Japan;Home Islands;;Mediterranean;Ocean;;;100;;0;0;0;0;0;0;0;0;0;25675;3666;25675;3666;25675;3666;25713;3615;0;0;0;0;0;25675;3666;;;;;;;;;;;25675;3666;-1;-1;;;;;;;
2497;PROV2497;Sea of Japan;Home Islands;;Subtropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;25647;4202;25647;4202;25647;4202;25776;4126;0;0;0;0;0;25647;4202;;;;;;;;;;;25647;4202;-1;-1;;;;;;;
2498;PROV2498;Sea of Japan;Home Islands;;Mediterranean;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26136;3735;26136;3735;26136;3735;26136;3735;0;0;0;0;0;26136;3735;;;;;;;;;;;26136;3735;-1;-1;;;;;;;
2499;PROV2499;South Sea of Okhotsk;Sea of Okhotsk;;Temperate;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27010;2989;27010;2989;27010;2989;27020;3034;0;0;0;0;0;27010;2989;;;;;;;;;;;27010;2989;-1;-1;;;;;;;
2500;PROV2500;South Sea of Okhotsk;Sea of Okhotsk;;Temperate;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27066;2589;27066;2589;27066;2589;27066;2589;3;0;0;0;0;27066;2589;;;;;;;;;;;27066;2589;-1;-1;;;;;;;
2501;PROV2501;South Sea of Okhotsk;Sea of Okhotsk;;Temperate;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26688;3090;26688;3090;26688;3090;26260;2906;5;0;0;0;0;26688;3090;;;;;;;;;;;26688;3090;-1;-1;;;;;;;
2502;PROV2502;South Sea of Okhotsk;Sea of Okhotsk;;Temperate;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26801;2580;26801;2580;26801;2580;26154;2566;0;0;0;0;0;26801;2580;;;;;;;;;;;26801;2580;-1;-1;;;;;;;
2503;PROV2503;South Sea of Okhotsk;Sea of Okhotsk;;Temperate;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27352;2476;27352;2476;27352;2476;27364;2542;0;0;0;0;0;27352;2476;;;;;;;;;;;27352;2476;-1;-1;;;;;;;
2504;PROV2504;South Sea of Okhotsk;Sea of Okhotsk;;Temperate;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27619;2823;27619;2823;27619;2823;27023;2438;0;0;0;0;0;27619;2823;;;;;;;;;;;27619;2823;-1;-1;;;;;;;
2505;PROV2505;East Sea of Okhotsk;Sea of Okhotsk;;Temperate;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27782;2220;27782;2220;27782;2220;26712;1992;0;0;0;0;0;27782;2220;;;;;;;;;;;27782;2220;-1;-1;;;;;;;
2506;PROV2506;East Sea of Okhotsk;Sea of Okhotsk;;Subarctic;Ocean;;;100;;0;0;0;0;0;0;0;0;0;28151;1492;28151;1492;28151;1492;26524;1531;0;0;0;0;0;28151;1492;;;;;;;;;;;28151;1492;-1;-1;;;;;;;
2507;PROV2507;West Sea of Okhotsk;Sea of Okhotsk;;Temperate;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26937;2151;26937;2151;26937;2151;26103;2219;4;0;0;0;0;26937;2151;;;;;;;;;;;26937;2151;-1;-1;;;;;;;
2508;PROV2508;West Sea of Okhotsk;Sea of Okhotsk;;Subarctic;Ocean;;;100;;0;0;0;0;0;0;0;0;0;26683;1967;26683;1967;26683;1967;25663;2042;0;0;0;0;0;26683;1967;;;;;;;;;;;26683;1967;-1;-1;;;;;;;
2509;PROV2509;West Sea of Okhotsk;Sea of Okhotsk;;Subarctic;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27366;2069;27366;2069;27366;2069;26185;2012;0;0;0;0;0;27366;2069;;;;;;;;;;;27366;2069;-1;-1;;;;;;;
2510;PROV2510;West Sea of Okhotsk;Sea of Okhotsk;;Subarctic;Ocean;;;100;;0;0;0;0;0;0;0;0;0;27355;1766;27355;1766;27355;1766;26187;1565;0;0;0;0;0;27355;1766;;;;;;;;;;;27355;1766;-1;-1;;;;;;;
2511;PROV2511;Ryukyus;East China Sea;;Subtropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;25219;4978;25219;4978;25219;4978;25289;4989;0;0;0;0;0;25219;4978;;;;;;;;;;;25219;4978;-1;-1;;;;;;;
2512;PROV2512;Ryukyus;East China Sea;;Subtropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;25515;4611;25515;4611;25515;4611;25515;4611;0;0;0;0;0;25515;4611;;;;;;;;;;;25515;4611;-1;-1;;;;;;;
2513;PROV2513;Ryukyus;East China Sea;;Subtropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;25276;4379;25276;4379;25276;4379;25229;4525;0;0;0;0;0;25276;4379;;;;;;;;;;;25276;4379;-1;-1;;;;;;;
2514;PROV2514;Taiwan Strait;East China Sea;;Subtropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;25044;4618;25044;4618;25044;4618;24961;4716;0;0;0;0;0;25044;4618;;;;;;;;;;;25044;4618;-1;-1;;;;;;;
2515;PROV2515;Taiwan Strait;East China Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;24797;5154;24797;5154;24797;5154;25043;5235;0;0;0;0;0;24797;5154;;;;;;;;;;;24797;5154;-1;-1;;;;;;;
2516;PROV2516;Yellow Sea;East China Sea;;Subtropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;24910;4050;24910;4050;24910;4050;24957;4180;4;0;0;0;0;24910;4050;;;;;;;;;;;24910;4050;-1;-1;;;;;;;
2517;PROV2517;Yellow Sea;East China Sea;;Mediterranean;Ocean;;;100;;0;0;0;0;0;0;0;0;0;25258;3943;25258;3943;25258;3943;25255;3986;5;0;0;0;0;25258;3943;;;;;;;;;;;25258;3943;-1;-1;;;;;;;
2518;PROV2518;Yellow Sea;East China Sea;;Mediterranean;Ocean;;;100;;0;0;0;0;0;0;0;0;0;24963;3743;24963;3743;24963;3743;25029;3682;4;0;0;0;0;24963;3743;;;;;;;;;;;24963;3743;-1;-1;;;;;;;
2519;PROV2519;Spratly Sea;South China Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;23893;6363;23893;6363;23893;6363;24403;6789;0;0;0;0;0;23893;6363;;;;;;;;;;;23893;6363;-1;-1;;;;;;;
2520;PROV2520;Spratly Sea;South China Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;24264;5935;24264;5935;24264;5935;24795;6331;0;0;0;0;0;24264;5935;;;;;;;;;;;24264;5935;-1;-1;;;;;;;
2521;PROV2521;Spratly Sea;South China Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;24451;5420;24451;5420;24451;5420;24451;5420;0;0;0;0;0;24451;5420;;;;;;;;;;;24451;5420;-1;-1;;;;;;;
2522;PROV2522;Coast of Indochina;South China Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;23717;6164;23717;6164;23717;6164;23659;6200;0;0;0;0;0;23717;6164;;;;;;;;;;;23717;6164;-1;-1;;;;;;;
2523;PROV2523;Coast of Indochina;South China Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;23781;5531;23781;5531;23781;5531;23817;5548;0;0;0;0;0;23781;5531;;;;;;;;;;;23781;5531;-1;-1;;;;;;;
2524;PROV2524;Coast of Indochina;South China Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;24249;5237;24249;5237;24249;5237;24342;5187;0;0;0;0;0;24249;5237;;;;;;;;;;;24249;5237;-1;-1;;;;;;;
2525;PROV2525;Gulf of Siam;South China Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;23131;6048;23131;6048;23131;6048;23131;6048;3;0;0;0;0;23131;6048;;;;;;;;;;;23131;6048;-1;-1;;;;;;;
2526;PROV2526;Gulf of Siam;South China Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;23203;6332;23203;6332;23203;6332;23231;6325;3;0;0;0;0;23203;6332;;;;;;;;;;;23203;6332;-1;-1;;;;;;;
2527;PROV2527;Gulf of Siam;South China Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;23482;6593;23482;6593;23482;6593;24043;6992;3;0;0;0;0;23482;6593;;;;;;;;;;;23482;6593;-1;-1;;;;;;;
2528;PROV2528;Malacca Strait;Java Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;23332;6757;23332;6757;23332;6757;23332;6757;5;0;0;0;0;23332;6757;;;;;;;;;;;23332;6757;-1;-1;;;;;;;
2529;PROV2529;Malacca Strait;Java Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;23446;7164;23446;7164;23446;7164;23436;7215;5;0;0;0;0;23446;7164;;;;;;;;;;;23446;7164;-1;-1;;;;;;;
2530;PROV2530;Malacca Strait;Java Sea;;Tropical;Ocean;;;100;;0;0;0;0;0;0;0;0;0;23077;6746;23077;6746;23077;6746;23077;6746;0;0;0;0;0;23077;6746;;;;;;;;;;;23077;6746;-1;-1;;;;;;;
