AREA_MARSHALLS_SEA;Marshalls Sea;Iles Marshall;Marshalls;Las Marshall;Marshallsee;Wyspy Marshalla;;Ìàðøàëëîâî ìîðå;;;X
AREA_MASCARENE_PLATEAU;Mascarene Plateau;Plateau de Mascarene;Altopiano delle Mascarente;Meseta mascareña;Maskarenenrücken;P³askowy¿ Maskareñski;;Ìàñêàðåíñêîå ïîäíÿòèå;;;X
AREA_MID_INDIAN_RIDGE;Mid-Indian Ridge;Dorsale médio-indienne;Dorsale medio-indiana;Dorsal del Índico medio;Zentralindischer Rücken;Grzbiet Œrodkowoindyjski;;Öåíòðàëüíî-Èíäèéñêèé õðåáåò;;;X
AREA_MID_PACIFIC_MOUNTAINS;Mid-Pacific Mountains;Monts Médio-pacifiques;Montagne del medio-Pacifico;Montañas del Pacífico medio;Zentralpazifische Berge;Wzniesienie Œrodkowopacyficzne;;Ñðåäèííî-Òèõîîêåàíñêèå ãîðû;;;X
AREA_MOLUCCA_SEA;Molucca Sea;Mer des Moluques;Mar delle Molucche;Mar de las Molucas;Molukkensee;Morze Moluckie;;Ìîëóêêñêîå ìîðå;;;X
AREA_NINETYEAST_RIDGE;Ninetyeast Ridge;Dorsale de Ninetyeast;Dorsale di Ninetyeast ;Dorsal del Meridiano Noventa Este;Bengalischer Rücken;Grzbiet Wschodnioindyjski;;Âîñòî÷íî-èíäèéñêèé õðåáåò;;;X
AREA_NORTH_ARABIAN_SEA;North Arabian Sea;Mer d’Oman septentrionale;Mar d'Arabia settentrionale;Mar Arábigo septentrional;Nördl. Arabisches Meer;Pó³nocne Morze Arabskie;;Ñåâåðíîå Àðàâèéñêîå ìîðå;;;X
AREA_NORTH_ATLANTIC;North Atlantic;Atlantique nord;Atlantico settentrionale;Atlántico Norte;Nördl. Nordatlantik;Pó³nocny Atlantyk;;Ñåâåðíàÿ Àòëàíòèêà;;;X
AREA_NORTH_BISMARCK_SEA;North Bismarck Sea;Mer de Bismarck Nord;Mar di Bismark settentrionale;Mar de Bismarck septentrional;Nordl. Bismarcksee;Pó³nocne Morze Bismarcka;;Ñåâåðíîå ìîðå Áèñìàðêà;;;X
AREA_NORTH_EAST_PACIFIC_OCEAN;North East Pacific Ocean; Océan Pacifique Nord-est;Oceano Pacifico nord-orientale;Noreste del Océano Pacífico;Nordöstl. Pazifik;Pó³nocno-wschodni Pacyfik;;Ñåâåðî-âîñòî÷íûé Òèõèé îêåàí;;;X
AREA_NORTH_MOZAMBIQUE_CHANNEL;North Mozambique Channel;Nord du Canal du Mozambique;Canale del Mozambico settentrionale;Canal de Mozambique septentrional;Nördl. Straße von Mosambik;Kana³ Mozambicki;;Ñåâåðíûé Ìîçàìáèêñêèé ïðîëèâ;;;X
AREA_NORTH_NORTHEAST_PACIFIC_BASIN;North Northeast Pacific Basin;Bassin du Pacifique Nord-nord-est ;Bacino del Pacifico nord-est ;Cuenca septentrional del noreste del Pacífico;Nordostpazifisches Becken;Wschodni Basen Pó³nocnopacyficzny;;Ñåâåð Ñåâåðî-âîñòî÷íîé êîòëîâèíû;;;X
AREA_NORTH_SOUTHEAST_PACIFIC_OCEAN;North Southeast Pacific Ocean;Océan Pacifique Nord-sud-est ;Oceano Pacifico sud-orientale del nord;Norte del sureste del Pacífico;Nördl. Südostpazifik;Pó³nocna Czêœæ Po³udniowo-Wschodniego Pacyfiku;;Ñåâåð Þãî-âîñòî÷íîãî Òèõîãî îêåàíà;;;X
AREA_NORTH_TASMAN_SEA;North Tasman Sea;Mer de Tasman Nord;Mar di Tasmania settentrionale;Mar de Tasmania septentrional;Nördl. Tasmansee;Pó³nocne Morze Tasmana;;Ñåâåðíîå Òàñìàíîâî ìîðå;;;X
AREA_NORTHEAST_COAST_OF_MADAGASCAR;Northeast Coast of Madagascar;Nord-est de la Côte de Madagascar;Costa del Madagascar nord-orientale;Costa noreste de Madagascar;Nordostküste von Madagaskar;Pó³nocno-wschodnie Wybrze¿e Madagaskaru;;Ñåâåðî-âîñòî÷íîå ïîáåðåæüå Ìàäàãàñêàðà;;;X
AREA_NORTHERN_BALTIC;Northern Baltic;Nord de la Baltique;Baltico settentrionale;Báltico norte;Nördl. Ostsee;Ba³tyk Pó³nocny;;Ñåâåðíàÿ Áàëòèêà;;;X
AREA_NORTHWEST_PACIFIC_BASIN;Northwest Pacific Basin;Bassin du Pacifique Nord-ouest ;Bacino del Pacifico nord-ovest;Cuenca del noroeste del Pacífico;Nordwestpazifisches Becken;Zachodni Basen Pó³nocnopacyficzny;;Ñåâåðî-çàïàäíàÿ êîòëîâèíà;;;X
AREA_NORWEGIAN_SEA;Norwegian Sea;Mer de Norvège;Mar di Norvegia;Mar de Noruega;Norwegisches Meer;Morze Norweskie;;Íîðâåæñêîå ìîðå;;;X
AREA_PERNANBUCO_PLAIN;Pernambuco Plain;Plaine de Pernambouco;Pianura del Pernambuco;Llanura de Pernambuco;Brasilianisches Becken;Równina Pernambuco;;Ðàâíèíà Ïåðíàìáóêî;;;X
AREA_PERSIAN_GULF;Persian Gulf;Golfe persique;Golfo Persico;Golfo Pérsico;Persischer Golf;Zatoka Perska;;Ïåðñèäñêèé çàëèâ;;;X
AREA_PHILIPPINE_TRENCH;Philippine Trench;Fosse des Philippines;Fossa delle Filippine;Fosa de las Filipinas;Philippinen-Graben;Rów Filipiñski;;Ôèëèïïèíñêèé æåëîá;;;X
AREA_PORTUGESE_COAST;Portugese Coast;Côte portugaise;Costa del Portogallo;Costa de Portugal;Küste von Portugal;Wybrze¿e Portugalii;;ïîáåðåæüå Ïîðòóãàëèè;;;X
AREA_RED_SEA;Red Sea;Mer Rouge;Mar Rosso;Mar Rojo;Rotes Meer;Morze Czerwone;;Êðàñíîå ìîðå;;;X
AREA_RYUKYUS;Ryukyus;Ryukyus;Ryukyus;Ryukyu;Ryukyu-Inseln;Wyspy Riukiu;;î-âà Ðþêþ (Íàíñåé);;;X
AREA_SEA_OF_JAPAN;Sea of Japan;Mer du Japon;Mar del Giappone;Mar del Japón;Japanisches Meer;Morze Japoñskie;;ßïîíñêîå ìîðå;;;X
AREA_SOLOMON_SEA;Solomon Sea;Mer de Salomon;Mar delle Salomone;Mar de las Salomón;Salomonensee;Morze Salomona;;Ñîëîìîíîâî ìîðå;;;X
AREA_SOUTH_ARABIAN_SEA;South Arabian Sea;Mer d’Oman méridionale;Mar d'Arabia meridionale;Mar Arábigo meridional;Südl. Arabisches Meer;Po³udniowe Morze Arabskie;;Þæíîå Àðàâèéñêîå ìîðå;;;X
AREA_SOUTH_BISMARCK_SEA;South Bismarck Sea;Mer de Bismarck Sud;Mar di Bismark meridionale;Mar de Bismarck meridional;Südl. Bismarcksee;Po³udniowe Morze Bismarcka;;Þæíîå ìîðå Áèñìàðêà;;;X
AREA_SOUTH_EAST_PACIFIC_OCEAN;South East Pacific Ocean;Océan Pacifique Sud-est ;Oceano Pacifico sud-orientale;Sureste del Océano Pacífico;Südöstl. Pazifik;Po³udniowo-wschodni Pacyfik;;Þãî-âîñòî÷íûé Òèõèé îêåàí;;;X
AREA_SOUTH_MOZAMBIQUE_CHANNEL;South Mozambique Channel;Sud du Canal du Mozambique;Canale del Mozambico meridionale;Canal de Mozambique meridional;Südl. Straße von Mosambik;Po³udniowy Kana³ Mozambicki;;Þæíûé Ìîçàìáèêñêèé ïðîëèâ;;;X
AREA_SOUTH_SEA_OF_OKHOTSK;South Sea of Okhotsk;Mer méridionale d’Okhotsk ;Mar di Okhotsk meridionale;Mar de Ojotsk meridional;Südl. Ochotskisch. Meer;Po³udniowe Morze Ochockie;;Þæíîå Îõîòñêîå ìîðå;;;X
AREA_SOUTH_SOUTHEAST_PACIFIC_OCEAN;South Southeast Pacific Ocean;Océan Pacifique Sud-sud-est ;Oceano Pacifico sud-orientale del sud;Sur del sureste del Pacífico;Südl. Südostpazifik;Po³udniowa Czêœæ Po³udniowo-Wschodniego Pacyfiku;;Þã Þãî-âîñòî÷íîãî Òèõîãî îêåàíà;;;X
AREA_SOUTH_TASMAN_SEA;South Tasman Sea;Mer de Tasman Sud;Mar di Tasmania meridionale;Mar de Tasmania meridional;Südl. Tasmansee;Po³udniowe Morze Tasmana;;Þæíîå Òàñìàíîâî ìîðå;;;X
AREA_SOUTHEAST_COAST_OF_MADAGASCAR;Southeast Coast of Madagascar;Sud-est de la Côte de Madagascar;Costa del Madagascar sud-orientale;Costa sureste de Madagascar;Südostküste von Madagaskar;Po³udniowo-wschodnie Wybrze¿e Madagaskaru;;Þãî-âîñòî÷íîå ïîáåðåæüå Ìàäàãàñêàðà;;;X
AREA_SOUTHEAST_INDIAN_OCEAN;Southeast Indian Ocean;Océan indien Sud-est ;Oceano Indiano sud-orientale;Sureste del Océano Índico;Südöstl. Indischer Ozean;Po³udniowo-wschodni Ocean Indyjski;;Þãî-âîñòî÷íûé Èíäèéñêèé îêåàí;;;X
AREA_SOUTHEAST_NORTHSEA;Southeast North Sea;Mer du Nord Sud-est ;Mar del Nord sud-orientale;Sureste del Mar del Norte;Südöstliche Nordsee;Po³udniowo-zachodnie Morze Pó³nocne;;Þãî-âîñòî÷íîå Ñåâåðíîå ìîðå;;;X
AREA_SOUTHEAST_PACIFIC_BASIN;Southeast Pacific Basin;Bassin du Pacifique Sud-est ;Bacino del Pacifico sud-orientale;Cuenca del sureste del Pacífico;Südostpazifisches Becken;Wschodni Basen Po³udniowopacyficzny;;Þãî-âîñòî÷íàÿ êîòëîâèíà;;;X
AREA_SOUTHERN_BALTIC;Southern Baltic;Sud de la Baltique;Baltico meridionale;Báltico sur;Südl. Ostsee;Ba³tyk Po³udniowy;;Þæíàÿ Áàëòèêà;;;X
AREA_SOUTHWEST_INDIAN_OCEAN;Southwest Indian Ocean;Océan indien Sud-ouest ;Oceano Indiano sud-ovest;Suroeste del Océano Índico;Südwestl. Indischer Ozean;Po³udniowo-zachodni Ocean Indyjski;;Þãî-çàïàäíûé Èíäèéñêèé îêåàí;;;X
AREA_SOUTHWEST_PACIFIC_BASIN;Southwest Pacific Basin; Bassin du Pacifique Sud-ouest;Bacino del Pacifico sud-ovest;Cuenca del suroeste del Pacífico;Südwestpazifisches Becken;Zachodni Basen Po³udniowopacyficzny;;Þãî-çàïàäíàÿ êîòëîâèíà;;;X
AREA_SPRATLY_SEA;Spratly Sea;Mer de Spratly;Mar di Spratly;Mar del Sur de China;Südchinesisches Meer;Wyspy Nanszacun;;ìîðå Ñïðàòëè;;;X
AREA_SULU_SEA;Sulu Sea;Mer de Sulu ;Mar Sulu;Mar de Sulú;Sulusee;Morze Sulu;;ìîðå Ñóëó;;;X
AREA_TAIWAN_STRAIT;Taiwan Strait;Détroit de Taiwan;Stretto di Taiwan;Estrecho de Taiwán;Straße von Taiwan;Cieœnina Tajwañska;;Òàéâàíñêèé ïðîëèâ;;;X
AREA_TIMOR_SEA;Timor Sea;Mer de Timor;Mar di Timor;Mar de Timor;Timorsee;Morze Timor;;Òèìîðñêîå ìîðå;;;X
AREA_TYRRHENIAN_SEA;Tyrrhenian Sea;Mer Tyrrhénienne;Mar Tirreno;Mar Tirreno;Tyrrhenisches Meer;Morze Tyrreñskie;;Òèððåíñêîå ìîðå;;;X
AREA_WEST_BAY_OF_BENGAL;West Bay of Bengal;Baie occidentale du Bengale;Baia del Bengala occidentale;Golfo de Bengala occidental;Westl. Golf von Bengalen;Zachodnia Zatoka Bengalska;;Çàïàäíûé Áåíãàëüñêèé çàëèâ;;;X
AREA_WEST_BERING_SEA;West Bering Sea;Mer occidentale de Béring;Mar di Bering occidentale;Mar de Bering occidental;Westl. Beringmeer;Zachodnie Morze Beringa;;Çàïàäíîå Áåðèíãîâî ìîðå;;;X
AREA_WEST_COAST_OF_AUSTRALIA;West Coast of Australia;Côte ouest de l’Australie;Costa occidentale dell'Australia;Costa occidental de Australia;Westküste von Australien;Zachodnie Wybrze¿e Australii;;Çàïàäíîå ïîáåðåæüå Àâñòðàëèè;;;X
AREA_WEST_COAST_OF_CENTRAL_AMERICA;West Coast of Central America;Côte ouest d’Amérique centrale;Costa ovest dell'America centrale;Costa occidental de América Central;Westküste von Mittelamerika;Zachodnie Wybrze¿e Ameryki Œrodkowej;;Çàïàäíîå ïîáåðåæüå Öåíòðàëüíîé Àìåðèêè;;;X
AREA_WEST_COAST_OF_CHILE;West Coast of Chile;Côte ouest du Chili;Costa occidentale del Cile;Costa occidental de Chile;Westküste von Chile;Zachodnie Wybrze¿e Chile;;Çàïàäíîå ïîáåðåæüå ×èëè;;;X
AREA_WEST_COAST_OF_MEXICO;West Coast of Mexico;Côte ouest du Mexique;Costa occidentale del Messico;Costa occidental de México;Westküste von Mexiko;Zachodnie Wybrze¿e Meksyku;;Çàïàäíûé Ìåêñèêàíñêèé çàëèâ;;;X
AREA_WEST_COAST_OF_PERU;West Coast of Peru;Côte ouest du Pérou;Costa occidentale del Perù;Costa occidental de Perú;Westküste von Peru;Zachodnie Wybrze¿e Peru;;Çàïàäíîå ïîáåðåæüå Ïåðó;;;X
AREA_WEST_COAST_OF_THE_UNITED_STATES;West Coast of the United States;Côte ouest des États-Unis;Costa occidentale USA;Costa occidental de los Estados Unidos;Westküste der Vereinigten Staaten;Zachodnie Wybrze¿e Stanów Zjednoczonych;;Çàïàäíîå ïîáåðåæüå ÑØÀ;;;X
AREA_WEST_CORAL_SEA;West Coral Sea;Mer de Corail occidentale;Mar dei Coralli occidentale;Mar occidental del Coral;Westl. Korallenmeer;Zachodnie Morze Koralowe;;Çàïàäíîå Êîðàëëîâîå ìîðå;;;X
AREA_WEST_GREAT_AUSTRALIAN_BIGHT;West Great Australian Bight;Grande Baie australienne occidentale;Grande baia australiana occidentale;Gran Bahía Australiana occidental;Westl. Große Australische Bucht;Zachodnia Wielka Zatoka Australijska;;Çàïàäíûé Áîëüøîé Àâñòðàëèéñêèé çàëèâ;;;X
AREA_WEST_GULF_OF_MEXICO;West Gulf of Mexico;Golfe de Mexico Ouest;Golfo del Messico occidentale;Golfo de México occidental;Westl. Golf von Mexiko;Zachodnia Zatoka Meksykañska;;Çàïàäíûé Ìåêñèêàíñêèé çàëèâ;;;X
AREA_WEST_NORTHSEA;West North Sea;Ouest de la mer du Nord;Mar del Nord occidentale;Oeste del Mar del Norte;Westliche Nordsee;Zachodnie Morze Pó³nocne;;Çàïàäíîå Ñåâåðíîå ìîðå;;;X
AREA_WEST_SEA_OF_OKHOTSK;West Sea of Okhotsk;Mer occidentale d’Okhotsk;Mar di Okhotsk occidentale;Mar de Ojotsk occidental;Westl. Ochotskisch. Meer;Zachodnie Morze Ochockie;;Çàïàäíîå Îõîòñêîå ìîðå;;;X
AREA_WESTERN_APPROACHES;Western Approaches ;Approches occidentales;Approcci occidentali;Aproximación occidental;Westeurop. Becken;Zachodnie Podejœcia;;Çàïàäíûé ïóòü;;;X
AREA_WESTERN_SOLOMONS;Western Solomons;Iles Salomon occidentales;Solomone occidentali;Islas Salomón occidentales;Westliche Salomonen;Zachodnie Wyspy Salomona;;Çàïàäíûå Ñîëîìîíîâû î-âà;;;X
AREA_WINDWARD_ISLANDS;Windward Islands;Iles du Vent;Isole di Windward;Islas de Barlovento;Östl. Karibik;Wyspy Winward;;Çîíäñêèå î-âà;;;X
AREA_YELLOW_SEA;Yellow Sea;Mer Jaune;Mar Giallo;Mar Amarillo;Gelbes Meer;Morze ¯ó³te;;Æ¸ëòîå ìîðå;;;X
AREA_YUCATAN_STRAIT;Yucatan Strait;Détroit de Yucatan;Stretto dello Yucatan;Estrecho de Yucatán;Straße von Yucatan;Cieœnina Jukatañska;;Þêàòàíñêèé ïðîëèâ;;;X
CANADA_MARITIMES;Canadian Maritimes;Maritimes canadiennes;Marittime canadesi;Marítimas de Canadá;Kanadische Seeprovinzen;Kanadyjskie Prowincje Nadmorskie;;Êàíàäñêèå âîäû;;;X
CENTRAL_MID_ATLANTIC_RIDGE;Central Mid-Atlantic Ridge;Dorsale médio-atlantique centre ;Dorsale medio-atlantica centrale;Dorsal central del Atlántico medio;Mittl. Zentralatlant. Rücken;Œrodkowy Grzbiet Œrodkowoatlantycki;;Öåíòðàëüíûé Àòëàíòè÷åñêèé õðåáåò;;;X
GRAND_BANKS;Grand Banks;Grands Bancs de Terre-Neuve;Grand Banks;Grand Banks;Neufundlandbank;Wielkie £awice;;Áîëüøàÿ Íüþôàóíäëåíäñêàÿ áàíêà;;;X
GUIANA_BASIN;Guiana Basin;Bassin guyanais;Bacino della Guiana;Cuenca de las Guayanas;Guayanabecken;Basen Gujañski;;Ãâèàíñêàÿ êîòëîâèíà;;;X
NORTHERN_SEA_OF_LABRADOR;Northern Sea of Labrador;Mer septentrionale du Labrador;Mar del Labrador settentrionale;Mar del Labrador septentrional;Nördl. Labradorsee;Pó³nocny Basen Labradorski;;Ñåâåðíîå ìîðå Ëàáðàäîð;;;X
SOUTH_CENTRAL_MID_ATLANTIC_RIDGE;South-Central Mid-Atlantic Ridge;Dorsale médio-atlantique Sud-centre ;Dorsale medio-atlantica centro-meridionale;Dorsal sur-central del Atlántico medio;Mittl. Südzentralatlant. Rücken ;Po³udniowy Grzbiet Œrodkowoatlantycki;;Þæíî-Àòëàíòè÷åñêèé õðåáåò;;;X
SOUTHERN_SEA_OF_LABRADOR;Southern Sea of Labrador;Mer méridionale du Labrador;Mar del Labrador meridionale;Mar del Labrador meridional;Südl. Labradorsee;Po³udniowy Basen Labradorski;;Þæíîå ìîðå Ëàáðàäîð;;;X
THE_SEAMOUNTS;The Seamounts;Monts sous-marin;Monti marini;Montes submarinos;Tiefseeberge;Podmorskie Szczyty;;Ìàñêàðåíñêèé õðåáåò;;;X
US_MARITIMES;US Maritimes;Maritimes américaines;Marittime statunitensi;Marítimas de EE. UU.;US-Amerikanische Seeprovinzen;Amerykañskie Prowincje Nadmorskie;;Âîäû ÑØÀ;;;X
;;;;;;;;;;;X
REG_-;-;-;-;-;-;-;;-;;;X
REG_LAKE;Lake;Lac;Lago;Lago;See;Jezioro;;Îçåðî;;;X
REGION_AFGHANISTAN;Afghanistan;Afghanistan;Afghanistan;Afganistán;Afghanistan;Afganistan;;Àôãàíèñòàí;;;X
REGION_ALASKA;Alaska;Alaska;Alaska;Alaska;Alaska;Alaska;;Àëÿñêà;;;X
REGION_ALGERIA;Algeria;Algérie;Algeria;Argelia;Algerien;Algieria;;Àëæèð;;;X
REGION_AMAZONAS;Amazonas;Amazonas;Amazzonie;Amazonas;Amazonas;Amazonka;;Àìàçîíêà;;;X
REGION_AMERICAN_PACIFIC;American Pacific;Pacifique américain;Pacifico americano;Pacífico americano;Amerikanischer Pazifik;Amerykañska Czêœæ Pacyfiku;;Âîñòî÷íûé Òèõèé îêåàí;;;X
REGION_ANATOLIA;Anatolia;Anatolie;Anatolia;Península de Anatolia;Anatolien;Anatolia;;Àíàòîëèÿ;;;X
REGION_ANDES;Andes;Andes;Ande;Los Andes;Anden;Andy;;Àíäû;;;X
REGION_ASIAN_PACIFIC;Asian Pacific;Asie-Pacifique;Pacifico asiatico;Pacífico asiático;Asiatischer Pazifik;Azjatycka Czêœæ Pacyfiku;;Çàïàäíûé Òèõèé îêåàí;;;X
REGION_AUSTRALIA;Australia;Australie;Australia;Australia;Australien;Australia;;Àâñòðàëèÿ;;;X
REGION_AUSTRIA;Austria;Autriche;Austria;Austria;Österreich;Austria;;Àâñòðèÿ;;;X
REGION_BALKAN;Balkan;Balkans;Balcani;Balcanes;Balkan;Ba³kany;;Áàëêàíû;;;X
REGION_BALTIC_STATES;Baltic States;États baltes;Stati del Baltico;Estados Bálticos;Baltikum;Kraje Ba³tyckie;;Ïðèáàëòèêà;;;X
REGION_BELARUS;Belarus;Bélarus;Belros;Belarús;Belarus;Bia³oruœ;;Áåëàðóñü;;;X
REGION_BENELUX;Benelux;Benelux;Benelux;El Benelux;Benelux;Beneluks;;Áåíèëþêñ;;;X
REGION_BISMARCK_ARCHIPELAGO;Bismarck Archipelago;Archipel de Bismarck;Arcipelago di Bismark;Archipiélago de Bismarck;Bismarck-Archipel;Archipelag Bismarcka;;Àðõèïåëàã Áèñìàðêà;;;X
REGION_BRAZIL;Brazil;Brésil;Brasile;Brasil;Brasilien;Brazylia;;Áðàçèëèÿ;;;X
REGION_BRAZILIAN_HIGHLANDS;Brazilian Highlands;Hautes terres du Brésil;Altipiani del Brasile;Tierras Altas de Brasil;Brasilianisches Hochland;Wy¿yny Brazylii;;Áðàçèëüñêîå íàãîðüå;;;X
REGION_CANADA;Central Canada;Canada;Canada;Canadá;Kanada;Kanada;;Öåíòðàëüíàÿ Êàíàäà;;;X
REGION_CARIBBEAN;Caribbean;Caraïbes;Caraibi;El Caribe;Karibik;Karaiby;;Êàðèáû;;;X
REGION_CENTRAL_AFRICA;Central Africa;Afrique centrale;Africa centrale;África Central;Zentralafrika;Œrodkowa Afryka;;Öåíòðàëüíàÿ Àôðèêà;;;X
REGION_CENTRAL_AMERICA;Central America;Amérique centrale;America centrale;Centroamérica;Mittelamerika;Œrodkowa Ameryka;;Öåíòðàëüíàÿ Àìåðèêà;;;X
REGION_CENTRAL_ASIA;Central Asia;Asie centrale;Asia centrale;Asia Central;Zentralasien;Œrodkowa Azja;;Ñðåäíÿÿ Àçèÿ;;;X
REGION_CHINA;China;Chine;Cina;China;China;Chiny;;Êèòàé;;;X
REGION_CZECHOSLOVAKIA;Czechoslovakia;Tchécoslovaquie;Cecoslovacchia;Checoslovaquia;Tschechoslowakei;Czechos³owacja;;×åõîñëîâàêèÿ;;;X
REGION_DENMARK;Denmark;Danemark;Danimarca;Dinamarca;Dänemark;Dania;;Äàíèÿ;;;X
REGION_DIEGO_GARCIA_ISLAND;Diego Garcia Island;Ile de Diego Garcia;Isola di Diego Garcia;Isla de Diego García;Diego Garcia;Wyspy Diego Garcii;;î-â Äèåãî-Ãàðñèÿ;;;X
REGION_EAST_AFRICA;East Africa;Afrique orientale;Africa orientale;África del Este;Ostafrika;Wschodnia Afryka;;Âîñòî÷íàÿ Àôðèêà;;;X
REGION_EASTERN_CANADA;Eastern Canada;Le Canada de l'Est;Canada orientale;Canadá oriental;Ostkanada;Wschodnia Kanada;;Âîñòî÷íàÿ Êàíàäà;;;X
REGION_EASTERN_RUSSIA;Eastern Russia;Russie Orientale;Russia Orientale;Rusia Oriental;Ost-Russland;Wschodnia Rosja;;Âîñòî÷íàÿ Ðîññèÿ;;;X
REGION_EGYPT;Egypt;Égypte;Egitto;Egipto;Ägypten;Egipt;;Åãèïåò;;;X
REGION_ENGLAND;England;Angleterre;Inghilterra;Inglaterra;England;Anglia;;Àíãëèÿ;;;X
REGION_ETHIOPIA;Ethiopia;Éthiopie;Etiopia;Etiopía;Äthiopien;Etiopia;;Ýôèîïèÿ;;;X
REGION_FAR_EAST_SIBERIA;Far East Siberia;Sibérie extrême-orientale;Siberia estremo-orientale;Siberia oriental;Östl. Sibirien;Wschodnia Syberia;;Äàëüíèé Âîñòîê;;;X
REGION_FINLAND;Finland;Finlande;Finlandia;Finlandia;Finnland;Finlandia;;Ôèíëÿíäèÿ;;;X
REGION_FRANCE;France;France;Francia;Francia;Frankreich;Francja;;Ôðàíöèÿ;;;X
REGION_GERMANY;Germany;Allemagne;Germania;Alemania;Deutschland;Niemcy;;Ãåðìàíèÿ;;;X
REGION_GRAN_CHACO;Gran Chaco;Gran Chaco;Gran Chaco;Gran Chaco;Gran Chaco;Gran Chaco;;Ãðàí-×àêî;;;X
REGION_GRAND_COLOMBIA;Grand Colombia;Grand Colombie;Grand Colombia;Gran Colombia;Großkolumbien;Wielka Kolumbia;;Ãðàí-Êîëóìáèÿ;;;X
REGION_GREENLAND;Greenland;Groenland;Groenlandia;Groenlandia;Grönland;Grenlandia;;Ãðåíëàíäèÿ;;;X
REGION_HORN_OF_AFRICA;Horn of Africa;Corne de l’Afrique;Corno d'Africa;Cuerno de África;Horn von Afrika;Przyl¹dek Horn;;Àôðèêàíñêèé Ðîã;;;X
REGION_HUNGARY;Hungary;Hongrie;Ungheria;Hungría;Ungarn;Wêgry;;Âåíãðèÿ;;;X
REGION_ICELAND;Iceland;Islande;Islanda;Islandia;Island;Islandia;;Èñëàíäèÿ;;;X
REGION_INDIA;India;Inde;India;India;Indien;Indie;;Èíäèÿ;;;X
REGION_INDOCHINE;Indochine;Indochine;Indocina;Indochina;Indochina;Indochiny;;Èíäîêèòàé;;;X
REGION_INDONESIA;Indonesia;Indonésie;Indonesia;Indonesia;Indonesien;Indonezja;;Èíäîíåçèÿ;;;X
REGION_IRELAND;Ireland;Irlande;Irlanda;Irlanda;Irland;Irlandia;;Èðëàíäèÿ;;;X
REGION_IRKUTSK;Irkutsk;Irkoutsk;Irkutsk;Irkutsk;Irkutsk;Irkuck;;Èðêóòñê;;;X
REGION_ITALY;Italy;Italie;Italia;Italia;Italien;W³ochy;;Èòàëèÿ;;;X
REGION_JAPAN;Japan;Japon;Giappone;Japón;Japan;Japonia;;ßïîíèÿ;;;X
REGION_KAUKASUS;Caucasus;Caucase;Caucaso;Cáucaso;Kaukasus;Kaukaz;;Êàâêàç;;;X
REGION_KAZAKSTAN;Kazakhstan;Kazakhstan;Kazakstan;Kazajstán;Kasachstan;Kazachstan;;Êàçàõñòàí;;;X
REGION_KAZAN;Kazan;Kazan;Kazan;Kazán;Kazan;Kazañ;;Êàçàíü;;;X
REGION_KOREA;Korea;Corée;Corea;Corea;Korea;Korea;;Êîðåÿ;;;X
REGION_KRASNOYARSK_;Krasnoyarsk;Krasnoïarsk;Krasnoyarsk;Krasnoiarsk;Krasnojarsk;Krasnojarsk;;Êðàñíîÿðñê;;;X
REGION_LIBYA;Libya;Libye;Libia;Libia;Libyen;Libia;;Ëèâèÿ;;;X
REGION_MADAGASCAR;Madagascar;Madagascar;Madagascar;Madagascar;Madagaskar;Madagaskar;;Ìàäàãàñêàð;;;X
REGION_MAGADAN;Magadan;Magadan;Magadan;Magadan;Magadan;Magadan;;Ìàãàäàí;;;X
REGION_MEXICO;Mexico;Mexique;Messico;México;Mexiko;Meksyk;;Ìåêñèêà;;;X
REGION_MIDDLE_EAST;Middle East;Moyen-Orient;Medio Oriente;Oriente Próximo;Mittlerer Osten;Bliski Wschód;;Áëèæíèé Âîñòîê;;;X
REGION_MIDWEST_US;Midwest US;Midwest États-Unis;Stati Uniti centro-occidentali;Medio Oeste de Estados Unidos ;Nördl. Mittl. USA;Œrodkowo-zachodnie Stany Zjednoczone;;Ñðåäíèé Çàïàä ÑØÀ;;;X
REGION_MOROCCO;Morocco;Maroc;Marocco;Marruecos;Marokko;Maroko;;Ìàðîêêî;;;X
REGION_NEW_GUINEA;New Guinea;Nouvelle Guinée;Nuova Guinea;Nueva Guinea;Neu Guinea;Nowa Gwinea;;Íîâàÿ Ãâèíåÿ;;;X
REGION_NORTH_SOLOMON_ISLANDS;Solomons;Iles Salomon Nord ;Isole Salomone settentrionali;Islas Salomón septentrionales;Salomon-Inseln;Pó³nocne Wyspy Salomona;;Ñîëîìîíîâû î-âà;;;X
REGION_NORTHEAST_US_;Northeast US;Nord-est des États-Unis;Stati Uniti nord-orientali;Noreste de los Estados Unidos;Nordöstl. USA;Pó³nocno-wschodnie Stany Zjednoczone;;Ñåâåðî-Âîñòîê ÑØÀ;;;X
REGION_NORTHERN_CANADA;Northern Canada;Le Canada du Nord;Canada settentrionale;Canadá septentrional;Nordkanada;Pó³nocna Kanada;;Ñåâåðíàÿ Êàíàäà;;;X
REGION_NORTHERN_PERMAFROST;Northern Permafrost;Pergélisol Nord;Ghiacciaio settentrionale;Permafrost septentrional;Nördliches Permafrost;Pó³nocna Wieczna Zmarzlina;;Ñåâåðíàÿ âå÷íàÿ ìåðçëîòà;;;X
